id,date,renderedContent,likeCount,retweetCount,replyCount,hashtags
1196465683745398785,2019-11-18 16:30:22+00:00,A creepy robot from your nightmares #robots #ai #robotics #engineering  https://t.co/0b5e2Fouse,5312,2336,70,"['robots', 'ai', 'robotics', 'engineering']"
1195730467397545984,2019-11-16 15:48:53+00:00,"In China\, #AI defeated a team of elite doctors in both speed and accuracy rate\, in a 2 round brain tumor diagnosis  #ArtificialIntelligence #DeepLearning #DataScience #Medicine #MachineLearning #BigData #Healthcare #ML #HealthTech #China https://t.co/s5SWOa7sKJ",779,508,30,"['AI', 'ArtificialIntelligence', 'DeepLearning', 'DataScience', 'Medicine', 'MachineLearning', 'BigData', 'Healthcare', 'ML', 'HealthTech', 'China']"
1195418423867539456,2019-11-15 19:08:56+00:00,"That's right: ""Machines will not replace physicians\, but physicians using #AI will soon replace those not using it.""—@antonio_ieva  thelancet.com/journals/lance… @TheLancet https://t.co/uU0VLhkC2O",632,334,18,['AI']
1194562521698422785,2019-11-13 10:27:53+00:00,"#BigilKerala ~ Highest Grossing Tamil movie in the state beating #Ai &amp; #Mersal.  Top 10 Tamil Grossers in Kerala Box Office ~  1 #Bigil 2 #Ai 3 #Mersal 4 #2Point0 5 #Kabali 6 #Theri 7 #Enthiran 8 #Sarkar 9 #Thuppakki 10 #Kaththi  #Vijay - 6\, #Rajini - 3\, #Vikram - 1",3684,1248,39,"['BigilKerala', 'Ai', 'Mersal', 'Bigil', 'Ai', 'Mersal', '2Point0', 'Kabali', 'Theri', 'Enthiran', 'Sarkar', 'Thuppakki', 'Kaththi', 'Vijay', 'Rajini', 'Vikram']"
1193566908563410945,2019-11-10 16:31:41+00:00,"My op-ed on why @AndrewYang's presidential campaign\, and his warnings about artificial intelligence and job automation\, should be taken seriously. #RiseoftheRobots #AI @TheHill thehill.com/opinion/techno…",2295,617,54,"['RiseoftheRobots', 'AI']"
1193299951171723265,2019-11-09 22:50:53+00:00,"""the lasting contribution of machine learning to medicine: opening our eyes to the deep complexity of medical decision-making"" —@oziadias @NatureMedicine  nature.com/articles/s4159… ""physicians' inability to process the vast data that they need to make good decisions"" #AI https://t.co/V5oDBzqpLq",302,162,11,['AI']
1192862649861754881,2019-11-08 17:53:12+00:00,A day at the Robo-dog park! #robots #robotics #ai  https://t.co/qn1Gs09zRs,1197,573,32,"['robots', 'robotics', 'ai']"
1191255610479669248,2019-11-04 07:27:24+00:00,"When people ask me what is the future of painting or brushes\, I tell This is.  This shows the power of #AR and #AI working together to enhance human creativity. I extracted and processed the video using the SPADE algorithm and augmented it on the feed. #artificialintelligence https://t.co/bznTeZ9Npo",2095,649,43,"['AR', 'AI', 'artificialintelligence']"
1191092740282601473,2019-11-03 20:40:13+00:00,Social scores may reward or punish citizens in #China by @mvollmer1  #ArtificialIntelligence #innovation #AI  Cc: @MikeQuindazzi https://t.co/AT3FuxwCZF,211,173,21,"['China', 'ArtificialIntelligence', 'innovation', 'AI']"
1190085089880920064,2019-11-01 01:56:10+00:00,Japanese scientists have create #AI that can visualize our thoughts #ArtificialIntelligence #MachineLearning #BigData #DataScience #DeepLearning #Robotics https://t.co/ZpxyVBYaUy,640,409,17,"['AI', 'ArtificialIntelligence', 'MachineLearning', 'BigData', 'DataScience', 'DeepLearning', 'Robotics']"
1189984290332917760,2019-10-31 19:15:38+00:00,The future of war fighting? #robots #ai #robotics #soldiers #army @wsgellman  https://t.co/8rTp5q6tv1,556,296,43,"['robots', 'ai', 'robotics', 'soldiers', 'army']"
1189570309092864001,2019-10-30 15:50:37+00:00,"This is where #AI machine vision during colonoscopy is headed: not just helping to pick up flat\, sessile\, missed lesions\, but also to real-time classify regarding #cancer via @LPIXEL_Inc H/T @DrAmithaMD https://t.co/0bgTVShh4J",1198,447,35,"['AI', 'cancer']"
1189469618752118784,2019-10-30 09:10:31+00:00,"It's out!   Read our new report into the state of #AI in healthcare\, where we see practical applications for this tech\, and what we're doing to build ethics\, transparency and #NHS values into the way we use this tech.    👇👇👇  nhsx.nhs.uk/assets/NHSX_AI…",384,258,12,"['AI', 'NHS']"
1188646904382406656,2019-10-28 02:41:20+00:00,Emotion #AI in action! #ArtificialIntelligence  https://t.co/Vtl4T9l2Tz,802,433,34,"['AI', 'ArtificialIntelligence']"
1186335720035770369,2019-10-21 17:37:31+00:00,"2500 young entrepreneurs have turned an old building in Tehran into an innovation factory to develop cutting edge tech—gaming\, nano medicine\, #AI\, #IoT....   .@realDonaldTrump 's #EconomicTerrorism is out to block them and their ideas\, but they're relentless in pursuit of dreams. https://t.co/cMqqBiCJWl",1811,339,197,"['AI', 'IoT', 'EconomicTerrorism']"
1184562672404180999,2019-10-16 20:12:03+00:00,The Role of #AI in our Lives  shown on @SkyUK  with @sallyeaves &amp; @Timothy_Hughes &amp; myself  buff.ly/2IY5R6f #fintech #ArtificialIntelligence #MachineLearning #DeepLearning #futureofwork #AV @collabmediauk @psb_dc @JimMarous @pierrepinna @KMcDSAP @Thomas_Harrer @guzmand https://t.co/ual6U1815M,193,157,24,"['AI', 'fintech', 'ArtificialIntelligence', 'MachineLearning', 'DeepLearning', 'futureofwork', 'AV']"
1184080323400912897,2019-10-15 12:15:22+00:00,This #AI software can detect shoplifting before it occurs  #ArtificialIntelligence #DeepLearning #MachineLearning  #DataScience #NeuralNetworks #BigData #Analytics #DigitalTransformation #Algorithms https://t.co/W2bCq7I2WM,288,224,45,"['AI', 'ArtificialIntelligence', 'DeepLearning', 'MachineLearning', 'DataScience', 'NeuralNetworks', 'BigData', 'Analytics', 'DigitalTransformation', 'Algorithms']"
1183388193158250497,2019-10-13 14:25:06+00:00,"In #China\, #ArtificialIntelligence defeated a team of elite doctors in both speed and accuracy rate\, in a 2 round brain tumor diagnosis @trtworld via @FrRonconi  #AI #MachineLearning #DataScience #Medicine #Healthcare #DeepLearning #HealthTech   https://t.co/Tw5x3aPRkL",394,272,10,"['China', 'ArtificialIntelligence', 'AI', 'MachineLearning', 'DataScience', 'Medicine', 'Healthcare', 'DeepLearning', 'HealthTech']"
1180086367541440512,2019-10-04 11:44:49+00:00,#ComputerVision in action!  #ArtificialIntelligence #MachineLearning #DeepLearning #DataScience #FacialRecognition #SentimentAnalysis #AI  #FF @antgrasso @mvollmer1 @enricomolinari @Ronald_vanLoon @StratoRob @alvinfoo @kashthefuturist @Fabriziobustama @IanLJones98 @pascal_bornet https://t.co/4nM5HhGntr,585,303,21,"['ComputerVision', 'ArtificialIntelligence', 'MachineLearning', 'DeepLearning', 'DataScience', 'FacialRecognition', 'SentimentAnalysis', 'AI', 'FF']"
1180038443432202241,2019-10-04 08:34:23+00:00,"Traffic design uses #drones and #AI to analyse drivers behaviours &amp; improve traffic\, Australia  @alvinfoo @FrRonconi @MikeQuindazzi @Paula_Piccard @ronald_vanloon @jerome_joffre @jblefevre60 @evankirstel @mvollmer1 @HeinzvHoenen @samiranghosh @YuHelenYu @MHiesboeck @andy_lucerne https://t.co/Upf1BZfzKS",633,365,15,"['drones', 'AI']"
1176571052509585409,2019-09-24 18:56:13+00:00,"When people tell me @AndrewYang is wrong about automation\, that it is decades away or is not really a thing… #YangGang #Yang2020 #BostonDynamics #ai https://t.co/V0afEbY3wV",571,261,32,"['YangGang', 'Yang2020', 'BostonDynamics', 'ai']"
1175816287441891329,2019-09-22 16:57:03+00:00,🚜 Not your grandfather’s tractor #farming #ai #agtech #ai https://t.co/zkG39KBsQA,500,276,23,"['farming', 'ai', 'agtech', 'ai']"
1175058263315861505,2019-09-20 14:44:56+00:00,"Facebook AI researchers have created Fashion++\, an #AI tool that learns from sample images and then recommends easy changes to a person’s outfit to make it more stylish. ai.facebook.com/blog/building-… https://t.co/HiDVysgEPk",564,206,12,['AI']
1175052593745268736,2019-09-20 14:22:24+00:00,"this is pretty wild. quality of these photos is nowhere near stock photos yet\, but that’s just a matter of time. if these are really free from #copyright (because #AI generated) then we are witnessing the emergence of an auto-generative #publicdomain theverge.com/2019/9/20/2087…",601,220,28,"['copyright', 'AI', 'publicdomain']"
1174682290544230405,2019-09-19 13:50:57+00:00,"#AI competitions don't produce useful models.  As promised\, here is a new blogpost explaining why AI competitions never seem to lead to products\, how you can overfit on a hold out test set\, and why imagenet results since the mid-2010s are suspect.  lukeoakdenrayner.wordpress.com/2019/09/19/ai-… https://t.co/fDUzEYRPDb",716,251,33,['AI']
1174573332664135682,2019-09-19 06:37:59+00:00,An awesome new #AI service that lets users mix several images:  80.lv/articles/artbr…  video by Bay Raitt  #art #2dart #photoediting #ArtificialIntelligence #MachineLearning https://t.co/a0kytePDb1,3014,773,31,"['AI', 'art', '2dart', 'photoediting', 'ArtificialIntelligence', 'MachineLearning']"
1174427594097332224,2019-09-18 20:58:52+00:00,The future of restaurants? #robots #automation #work #futureofwork #ai #CustomerServiceJobs  https://t.co/oKKyuiaymB,594,415,36,"['robots', 'automation', 'work', 'futureofwork', 'ai', 'CustomerServiceJobs']"
1174209679536349184,2019-09-18 06:32:58+00:00,"Women in tech we need more of you 🤜🏽🤛🏼 I have a number of guest passes to @worldsummitai to give away to girls / women curious\, involved or working in #AI #technology. To nominate or receive a pass simply follow me &amp; put the person below to unlock a 100% guest pass https://t.co/xctHzqDTtP",204,126,62,"['AI', 'technology']"
1174103103273963520,2019-09-17 23:29:28+00:00,Artbreeder is a nuclear powered pencil.  have a spin remixing some of mine here: artbreeder.com/bayraitt/starr…  #artbreeder #ai #ganbreeder #conceptart #comics https://t.co/zxGLculJtA,8510,2709,36,"['artbreeder', 'ai', 'ganbreeder', 'conceptart', 'comics']"
1172244411184492544,2019-09-12 20:23:41+00:00,Machines like this will increasingly do the dirty work for you. 🐮 #robot #robotics #animals #tech #technology #ai #automation #tech #TechTrends https://t.co/5xlIpOw1iS,1022,545,34,"['robot', 'robotics', 'animals', 'tech', 'technology', 'ai', 'automation', 'tech', 'TechTrends']"
1171831619038171142,2019-09-11 17:03:24+00:00,"Shame on u @Amnesty for being a voicebox for the Islamic State of Pakistan. How many Baloch hav to die at the hands of the Pakistan Army before their cries jolt your NGO concience from woke to awake status. We can understand @UN_HRC being sold out to China\, but you #AI? Shocking",4180,1707,220,['AI']
1171386112830517248,2019-09-10 11:33:07+00:00,"We have to make our single market fit for the digital age\, we need to make the most of #AI and #bigdata\, we have to improve on cybersecurity and we have to work hard for our technological sovereignty. #EUstrivesformore",1028,351,61,"['AI', 'bigdata', 'EUstrivesformore']"
1171209675125248000,2019-09-09 23:52:01+00:00,"Great to be w/ +175 leaders from gov\, industry &amp; academia for the @WhiteHouse #AIinGovSummit to highlight innovative efforts underway across Fed agencies to use #AI to improve gov services on behalf of the American people + look forward to future transformative applications! https://t.co/Wtg1XwFYzl",11295,1829,1783,"['AIinGovSummit', 'AI']"
1168200745952452612,2019-09-01 16:35:36+00:00,🗑 I’d rather not have the trash bin know me personally @jblefevre60 #facialrecognition #ai #ml #recycling https://t.co/QrUKxGXOCZ,617,340,47,"['facialrecognition', 'ai', 'ml', 'recycling']"
1168058038571266048,2019-09-01 07:08:32+00:00,Incredible humanoid reproducing the head of @elonmusk !  #AI #MachineLearning  #Robotics #deepfake via @TheFakening   @evankirstel @ipfconline1 @Fisher85M @HaroldSinnott @SpirosMargaris @Paula_Piccard @diioannid @ImMBM @sebbourguignon @kalydeoo @labordeolivier @jerome_joffre https://t.co/r4ejWj2HxQ,487,292,21,"['AI', 'MachineLearning', 'Robotics', 'deepfake']"
1167440700755066881,2019-08-30 14:15:27+00:00,Future of #AI 3 #MachineLearning #Deeplearning #Healthtech #Fintech #DataScience @SpirosMargaris @JimMarous @Xbond49 @psb_dc @leimer @jblefevre60 @ahier @TheRudinGroup @ipfconline1 @pierrepinna @missmetaverse @TopCyberNews @mclynd @jaypalter @AghiathChbib  linkedin.com/pulse/future-a… https://t.co/onhouDhnmf,320,327,19,"['AI', 'MachineLearning', 'Deeplearning', 'Healthtech', 'Fintech', 'DataScience']"
1167319341638881280,2019-08-30 06:13:13+00:00,My article on #AI published in @FinancialXpress. India can become #AI-driven economy by leveraging the rising adoption of #digitaltech across sectors &amp; bring massive shift in the dynamics of businesses panning industries while bolstering economy &amp; growth. epaper.financialexpress.com/m5/2306838/Del… https://t.co/BRKQevyWpH,443,480,23,"['AI', 'AI', 'digitaltech']"
1166972193458143232,2019-08-29 07:13:46+00:00,Alibaba co-founder and executive chairman Jack Ma and Tesla CEO @ElonMusk hold a debate in Shanghai over artificial intelligence. #AI pscp.tv/w/cDdyqjF4a1FE…,1419,488,97,['AI']
1164808378415058944,2019-08-23 07:55:33+00:00,The most powerful #AI processor in the world debuts today. Introducing the unprecedented Huawei #Ascend910: youtu.be/2DOX1dEsU6I https://t.co/8BwBf6nRba,2746,317,48,"['AI', 'Ascend910']"
1164535006624194560,2019-08-22 13:49:16+00:00,"Beware causal inference with machine learning because the answer isn’t in the training data\, and the algorithm can only learn what it sees.  #causalinference #ML #AI  twitter.com/uzunkokcan/sta…",3874,1207,64,"['causalinference', 'ML', 'AI']"
1163153005698375680,2019-08-18 18:17:41+00:00,"Why I've been writing #AI for medicine is long on promise\, short of proof   nature.com/articles/s4159… @NatureMedicine  status update in this schematic\, among many mismatches https://t.co/mpifYFwlp8",366,155,16,['AI']
1162441150801670145,2019-08-16 19:09:02+00:00,"“The [#AI] 'inconvenient truth' is that at present the algorithms that feature prominently in research literature are in fact not\, for the most part\, executable at the frontlines of clinical practice."" nature.com/articles/s4174… @Nature_NPJ Nature Digital Medicine @basslinetherapy https://t.co/NK7iOyVAa9",298,140,12,['AI']
1161859692441681920,2019-08-15 04:38:31+00:00,"Hey Mr. @BillGates\, I know you saw this interview with @AndrewYang and @Trevornoah discussing a ""tax on robots"". You are the first person I remember talking about this. Good to see the idea being discussed and dissected  at the presidential debate level. #AI #4IR #futureofwork",641,136,26,"['AI', '4IR', 'futureofwork']"
1161657580675985409,2019-08-14 15:15:24+00:00,How surgical skin markings faked out a deep learning #AI neural net-- a commercially approved product for algorithm-aided melanoma diagnosis. Highly instructive. Machines can be dumb. jamanetwork.com/journals/jamad… @JAMADerm by @UniHeidelberg https://t.co/KbSFlc8Ggd,530,256,22,['AI']
1161064437979189249,2019-08-12 23:58:28+00:00,#AI meets animation #ArtificialIntelligence https://t.co/d7HnmXteoG,1678,742,39,"['AI', 'ArtificialIntelligence']"
1160974475866910721,2019-08-12 18:00:59+00:00,"What if technology could help you be anywhere you need to be and speak any language? From the #MSInspire stage\, @JulWhite shared how #AI and holograms make it possible. https://t.co/2rmrhDn7GO",649,246,31,"['MSInspire', 'AI']"
1160835333015121920,2019-08-12 08:48:05+00:00,Meet MIT’s Wearable Tech Mind-reader!🧠   #Wearables #AI #ML #NLP #ArtificialIntelligence @DrJDrooghaag @sallyeaves @FrRonconi @mvollmer1 @YuHelenYu @jerome_joffre @AndyB_Knowles @evankirstel @HaroldSinnott @jblefevre60 Read More: 10ng.co/AlterEgo  https://t.co/z4XR921V3k,254,186,24,"['Wearables', 'AI', 'ML', 'NLP', 'ArtificialIntelligence']"
1160740443967164416,2019-08-12 02:31:02+00:00,Beep Beep: #robots sort out parcels in a logistics center in China #ai  https://t.co/zLke6lvIc7,1148,612,25,"['robots', 'ai']"
1159609314413125632,2019-08-08 23:36:19+00:00,AI animated classics  #AI #IoT #digital #Robotics #Robot #DigitalTransformation #future #technology #TechTrends #analytics #data #VR #4IR #automation #BigData #automate #sensors #cloud #bitcoin #crypto #blockchain #business https://t.co/dVNNlfZM2Z,653,367,26,"['AI', 'IoT', 'digital', 'Robotics', 'Robot', 'DigitalTransformation', 'future', 'technology', 'TechTrends', 'analytics', 'data', 'VR', '4IR', 'automation', 'BigData', 'automate', 'sensors', 'cloud', 'bitcoin', 'crypto', 'blockchain', 'business']"
1157481751251472384,2019-08-03 02:42:09+00:00,A bike that can ride on its own! This autonomous bicycle shows China's expertise in #AI chips https://t.co/QxixUZcOqu,1894,681,53,['AI']
1156611543120801794,2019-07-31 17:04:15+00:00,Kidney injury occurs in 1 of 5 hospitalized patients. A deep learning #AI algorithm can predict 1-2 days before it strikes @Nature by @weballergy @joe_ledsam  @mustafasuleymn @DeepMind_Health  nature.com/articles/s4158… My editorial nature.com/articles/d4158… @NatureNV https://t.co/W5SHL7sG3w,584,313,16,['AI']
1154876433564655616,2019-07-26 22:09:32+00:00,"A ""worrying analysis"":  ""18 [#deeplearning] algorithms ... presented at top-level research conferences ... Only 7 of them could be reproduced w/ reasonable effort ... 6 of them can often be outperformed w/ comparably simple heuristic methods.""  Paper: lnkd.in/dTaGCTv  #AI https://t.co/9QNro8iw8X",2413,1177,40,"['deeplearning', 'AI']"
1154081709421420550,2019-07-24 17:31:35+00:00,This dishwashing robot is coming for 40 million restaurant jobs in the U.S: the dishwashing robot by Dishcraft Robotics. #robotics #restaurants #serviceindustry #iot #dishwashers #Automation #ai #work #jobs https://t.co/wwoBTTx0Wx,401,264,25,"['robotics', 'restaurants', 'serviceindustry', 'iot', 'dishwashers', 'Automation', 'ai', 'work', 'jobs']"
1153671573552975872,2019-07-23 14:21:51+00:00,Future of #AI:2  @SpirosMargaris @JimMarous @BrettKing @Xbond49 @ahier @psb_dc @guzmand @TheRudinGroup @TopCyberNews @missmetaverse @pierrepinna @jblefevre60 @leimer @jaypalter @ipfconline1  #MachineLearning #DeepLearning #DataScience #Fintech #HealthTech  linkedin.com/pulse/future-a… https://t.co/QC6uvK5rKT,366,361,16,"['AI', 'MachineLearning', 'DeepLearning', 'DataScience', 'Fintech', 'HealthTech']"
1153578495215198208,2019-07-23 08:12:00+00:00,"Here’s my interview with @ET_Government on how #STPIINDIA is creating a credible #IT ecosystem in India to bring #emergingtech like #AI\, #IoT\, #BigData etc in small towns to nurture tech #startups through #STPICoEs &amp; boost innovation-led entrepreneurship. …vernment.economictimes.indiatimes.com/news/technolog…",408,426,19,"['STPIINDIA', 'IT', 'emergingtech', 'AI', 'IoT', 'BigData', 'startups', 'STPICoEs']"
1153309221536096256,2019-07-22 14:22:00+00:00,"Women and people of color must be a part of building #AI\, otherwise it will continue to reflect the human biases it was meant to eliminate. As @Microsoft’s @PeggyJ put it\, “The best way to turn anything around is to shine a light on it.” m-gat.es/2Y2RF5L",855,307,165,['AI']
1151905633920094208,2019-07-18 17:24:39+00:00,"Should kids learn to code? Not what you might think. scientificamerican.com/article/should… astute\, by @zeynep @sciam the importance of math (cc @stevenstrogatz)  impact of #AI ML and algorithmic thinking https://t.co/QEJhSxeeTe",704,298,34,['AI']
1151487334912679942,2019-07-17 13:42:28+00:00,"Wearable biosensors and the future of #healthcare. ""Within a decade\, many people will wear such sensors all the time. The data ... will be fed into machine learning algorithms to monitor vital signs\, spot abnormalities and track treatments."" @NatureNews #AI  @NorthwesternEng #OA https://t.co/L3jqe7k6EG",395,235,14,"['healthcare', 'AI', 'OA']"
1148433990447071232,2019-07-09 03:29:34+00:00,A 12-year-old Nigerian coder creates laundry-folding robot   #Robotics #AI #technology #Automation #ArtificialIntelligence via @rajat_shrimal cc @MikeQuindazzi @Paula_Piccard @SpirosMargaris @kuriharan @HaroldSinnott @chboursin @Ronald_vanLoon @jblefevre60 https://t.co/mOfSvKXLEk,322,222,12,"['Robotics', 'AI', 'technology', 'Automation', 'ArtificialIntelligence']"
1146711281635930112,2019-07-04 09:24:09+00:00,New #AI Institute announced @TUeindhoven. 50 full professor positions!  innovationorigins.com/100-million-eu…,342,172,11,['AI']
1146222647904210944,2019-07-03 01:02:29+00:00,School in #China scans students every 30 seconds using #FacialRecognition technology &gt;&gt;&gt; @TechJuicePk via @MikeQuindazzi &gt;&gt;&gt; #AI #EdTech #MachineLearning #DeepLearning #ComputerVision #IoT https://t.co/oN4nlMyy1g,276,216,24,"['China', 'FacialRecognition', 'AI', 'EdTech', 'MachineLearning', 'DeepLearning', 'ComputerVision', 'IoT']"
1145736653220089859,2019-07-01 16:51:19+00:00,These robotic tiles can track your every step to create an immersive #VR experience  #AR #VirtualReality #Robotics #AI via @rajat_shrimal cc @MikeQuindazzi @Paula_Piccard @SpirosMargaris @kashthefuturist @kuriharan @HaroldSinnott @chboursin @jblefevre60 https://t.co/L24xkTFUpt,400,230,12,"['VR', 'AR', 'VirtualReality', 'Robotics', 'AI']"
1145728016246616065,2019-07-01 16:17:00+00:00,This is what happens when you let engineers go wild.  #AudiAIcon #AIcon #AI #concept https://t.co/LdeW2KTajh,3870,346,58,"['AudiAIcon', 'AIcon', 'AI', 'concept']"
1145012973632491521,2019-06-29 16:55:40+00:00,"Many of the things that Theranos falsely claimed it could do are now getting actualized. Here's an Israeli company that gets a complete blood count w/ adjunctive #AI  sightdx.com 2 drops of blood\, point-of-care (and it's real) https://t.co/eG1qVa4Fnq",649,237,47,['AI']
1144094172032524288,2019-06-27 04:04:41+00:00,"To celebrate our partnership with @PundiXLabs\, we are launching a $VRH Giveaway  1st Prize: 5000 VRH ($500) 2nd Prize: 2500 VRH ($250) 3rd Prize: 1000 VRH ($100)  medium.com/@VirtualRehab/…  #VR #AI #Addiction #MentalHealth #Psychology #Autism #Marketing #VirtualRehab #PundiX $NPXS https://t.co/wGGYOCLV6w",540,342,310,"['VR', 'AI', 'Addiction', 'MentalHealth', 'Psychology', 'Autism', 'Marketing', 'VirtualRehab', 'PundiX']"
1143909807587545088,2019-06-26 15:52:05+00:00,My first attempt at removing phones from the notorious mirror selfie using deep learning  #TensorFlow #keras #AI #DeepLearning #selfie https://t.co/ZV3FvtGMTt,3922,613,89,"['TensorFlow', 'keras', 'AI', 'DeepLearning', 'selfie']"
1140909717075529729,2019-06-18 09:10:48+00:00,"Keeping up with cutting-edge technology is what will make #Taiwan more competitive in the 21st century. To prepare ourselves for the Fourth Industrial Revolution\, today we inaugurated an innovation hub in Taoyuan\, joining the global race for #AI &amp; #AutonomousVehicles. https://t.co/GC7fQPJI1H",1697,193,149,"['Taiwan', 'AI', 'AutonomousVehicles']"
1139337972262637568,2019-06-14 01:05:15+00:00,This #robot can quickly replicate your face  #innovation #robotics #Robots #tech #IoT #AI #engineering #hrtech #fintech #martech #automation #futureofwork #smm #4IR @Ronald_vanLoon @mclynd @jblefevre60 @mikequindazzi @diioannid @grattonboy @dinisguarda @kashthefuturist @gvalan https://t.co/hxL6VpCjlI,416,263,26,"['robot', 'innovation', 'robotics', 'Robots', 'tech', 'IoT', 'AI', 'engineering', 'hrtech', 'fintech', 'martech', 'automation', 'futureofwork', 'smm', '4IR']"
1138828338770972673,2019-06-12 15:20:09+00:00,"From 1989 to 1996\, I worked on Virtual Reality and automatons at the MIT Artificial Intelligence Laboratory.  30 years later\, in Congress\, I find myself working with other forms of Artificial Intelligence and automatons in Virtual Reality.  #sassywithmassie #VirtualReality  #AI",889,163,77,"['sassywithmassie', 'VirtualReality', 'AI']"
1138202427931451393,2019-06-10 21:53:00+00:00,"My face just boarded me on an @airfrance flight from @Dulles_Airport. I tried to video but the phone blocked my face. As soon as I put the phone down\, it 'accepted' me for boarding. No passport. No boarding pass. #AI is real folks! Big brother is here! https://t.co/cqlF6iz5CB",616,352,49,['AI']
1137423339943804928,2019-06-08 18:17:11+00:00,"—""My deep learning algorithm has an AUC of 0.99!"" (computer scientist) —""But does it help patients?"" (doctor) The synergy of man and machines requires a symbiosis between #AI experts and clinicians",403,143,12,['AI']
1135922430554398720,2019-06-04 14:53:06+00:00,A cute robot that can handle the painstaking sports fields line painting job efficiently #ai #ml #robotics #tech #robots https://t.co/R4ERVfLH9G,709,375,22,"['ai', 'ml', 'robotics', 'tech', 'robots']"
1133480861456838656,2019-05-28 21:11:11+00:00,"For the first time\, the United States and like-minded democracies have committed to a common set of #AI principles through the OEDC.  These reflect the priorities championed by our own American AI Initiative launched in February.   See ⬇️:  whitehouse.gov/presidential-a…",2006,284,254,['AI']
1133480859296776193,2019-05-28 21:11:10+00:00,ICYMI: Last week the OECD agreed to principles for the innovative &amp; trustworthy development and application of Artificial Intelligence. #AI  thehill.com/opinion/techno…,2504,361,281,['AI']
1133040665955192833,2019-05-27 16:02:00+00:00,AI used to animate heads using only one picture Deep fakes are going to make it very hard to trust any video in the near future.. #AI #deepfake https://t.co/yeJQJFlPao,416,318,27,"['AI', 'deepfake']"
1132971830883606529,2019-05-27 11:28:28+00:00,📫Your new postman #robots #techtrends #tech #ai  https://t.co/BhAzXNtsOw,1136,384,72,"['robots', 'techtrends', 'tech', 'ai']"
1131614936407240704,2019-05-23 17:36:39+00:00,"Woah.. an #AI lab at Samsung developed technology that can animate realistic heads using\, in some cases\, only one starter image. bit.ly/2K1x9d9 https://t.co/UnoNjVECMy",474,169,23,['AI']
1131321517789384704,2019-05-22 22:10:43+00:00,the Mona Lisa finally speaks to us!! great paper: arxiv.org/abs/1905.08233…  #AI living #portraits https://t.co/I39NmqjHuv,2931,1187,32,"['AI', 'portraits']"
1131206180691484673,2019-05-22 14:32:24+00:00,The Journey of AI  @SpirosMargaris @JimMarous @BrettKing @Xbond49 @leimer @jaypalter @TheRudinGroup @TopCyberNews @psb_dc @ahier @ipfconline1 @pierrepinna @RosyCoaching @missmetaverse #AI #MachineLearning #BigData #Fintech #DeepLearning #Datascience #tech linkedin.com/pulse/journey-… https://t.co/4MCqysEIdN,254,236,21,"['AI', 'MachineLearning', 'BigData', 'Fintech', 'DeepLearning', 'Datascience', 'tech']"
1130786572809494528,2019-05-21 10:45:02+00:00,Chinese people are destroing their iPhones. Fight of Huawei Vs Apple started worldwide but is actually a War to launch 5G first and to become a King of Future AI Technology! 😲  #iphone #Huawei #China #USA #iPhoneboycott #5G #AI #Apple #BycottDollar @zlj517 https://t.co/DycXp17WKr,1199,621,100,"['iphone', 'Huawei', 'China', 'USA', 'iPhoneboycott', '5G', 'AI', 'Apple', 'BycottDollar']"
1130167987045064704,2019-05-19 17:47:00+00:00,Toronto’s top #AI researchers are among the most frequently recruited people on 🌎. Some of the world’s best universities and wealthiest companies will be licking their chops. Very short-sighted. #cdntech   thestar.com/news/gta/2019/…,675,315,82,"['AI', 'cdntech']"
1125952827279298561,2019-05-08 02:37:27+00:00,These #office chairs push themselves back in  #innovation #robotics #tech #IoT #AI #engineering #hrtech #fintech #retailtech #automation #futureofwork #travel #ux #4IR @Ronald_vanLoon @mclynd @jblefevre60 @mikequindazzi @diioannid @grattonboy @dinisguarda @kashthefuturist @gvalan https://t.co/tDeuB1Ay9n,329,187,15,"['office', 'innovation', 'robotics', 'tech', 'IoT', 'AI', 'engineering', 'hrtech', 'fintech', 'retailtech', 'automation', 'futureofwork', 'travel', 'ux', '4IR']"
1125437720531210241,2019-05-06 16:30:36+00:00,#Alibaba #AI #FacialRecognition #payments in action !  #fintech #computervision  @ipfconline1 @helene_wpli @AudreyDesisto @Paula_Piccard @JolaBurnett @RichSimmondsZA @digitalcloudgal @NevilleGaunt @psb_dc @evankirstel @sallyeaves @jerome_joffre @kalydeoo @Xbond49 @Ym78200 @3itcom https://t.co/de6L7nIT2n,181,143,15,"['Alibaba', 'AI', 'FacialRecognition', 'payments', 'fintech', 'computervision']"
1124477685877616640,2019-05-04 00:55:46+00:00,".@jwangARK\, our #AI analyst\, worked at #Nvidia for nine years.  He should know.  $TSLA is four years ahead of the competition\, no matter how R&amp;D they throw at it.",1459,199,64,"['AI', 'Nvidia']"
1123233009333878784,2019-04-30 14:29:52+00:00,Imagine if a state in #Nigeria  - sponsors 5 #AI professors - trains 1000 students on AI - allows #broadband free right of way - have a solar farm - earmarks a smart industrial cluster - enables #opendata - platformize government  - builds vocational schools  The economy in 5yrs?,759,437,90,"['Nigeria', 'AI', 'broadband', 'opendata']"
