id,date,renderedContent,likeCount,retweetCount,replyCount,inReplyToTweetId,hashtags
1598829302468038658,2022-12-02 23:59:45+00:00,A beautifully written long form science fiction short story and exquisitiely brought to life in audio by actor Penelope McDonald - The 93-E Contradiction by Melodie Trudeaux #SF #AI #Dystopian getBook.at/93E,0,1,0,,"['SF', 'AI', 'Dystopian']"
1598829275599208448,2022-12-02 23:59:38+00:00,"@danielgross In a few months\, we get to ""Her"" level.  #AI https://t.co/yGjzDu0sFI",2,0,0,1598735800497119232,['AI']
1598829038080266241,2022-12-02 23:58:42+00:00,"I guess my other annoyance is losing the conversation when my phones unloads the browser while using other apps\, but that's kind of a persistent pain I experience and not specific to #chatGPT ... though they could fix it if @OpenAI allowed us to resume sessions.",0,0,0,1598772472329154560,['chatGPT']
1598829034808389632,2022-12-02 23:58:41+00:00,So you are all really paying $50 for an app #AI that distorts how you really look to impress someone so that when they meet you they are disappointed?  Give me $50 and I will do that for you,2,1,0,,['AI']
1598828998326251520,2022-12-02 23:58:32+00:00,"With some AI help\, here goes my controversial tweet on a trivial topic.  ""Why is it that pineapple pizza is still a thing? It's gross and doesn't belong on a pizza. Pineapple has no place in the pizza world. #banpineapplepizza"" #ChatGPT  #machinelearning  #AIHatesPineapleOnPizza",0,2,0,,"['banpineapplepizza', 'ChatGPT', 'machinelearning', 'AIHatesPineapleOnPizza']"
1598828992588808193,2022-12-02 23:58:31+00:00,Ok...calling all my #Ai #Artists... show me what the Ai can do... #stablediffusion #midjourny #DigitalArtist https://t.co/5PGXU0kgFd,2,0,1,,"['Ai', 'Artists', 'stablediffusion', 'midjourny', 'DigitalArtist']"
1598828968479686657,2022-12-02 23:58:25+00:00,🌒 setyard #nsa #nationalsecurityagency #parody #ai #artificialintelligence,0,0,0,,"['nsa', 'nationalsecurityagency', 'parody', 'ai', 'artificialintelligence']"
1598828925299589121,2022-12-02 23:58:15+00:00,Todays fun is playing with #chatgpt. Here’s my favourite to date… #ausecon https://t.co/xHHOgFm1bw,0,0,0,,"['chatgpt', 'ausecon']"
1598828907859349504,2022-12-02 23:58:11+00:00,Already happening? #ChatGPT #AI,0,0,0,,"['ChatGPT', 'AI']"
1598828853719625728,2022-12-02 23:57:58+00:00,Liked this?! Well dont endorse it as I spent full 3 minutes to generate this content! #ChatGPT has done all the work. 🤨,0,0,1,1598828342647603200,['ChatGPT']
1598828814825553924,2022-12-02 23:57:48+00:00,Sheng Liang Kubernetes Keynote: “I started my career with CLOUD EXPO when Twitter was still in diapers”  @Rancher_Labs #DevOps #Kubernetes #IoT #API #AI #ML #MachineLearning #DigitalTransformation https://t.co/qzCmjrrv5e,3,6,0,1598828559698534400,"['DevOps', 'Kubernetes', 'IoT', 'API', 'AI', 'ML', 'MachineLearning', 'DigitalTransformation']"
1598828802737467392,2022-12-02 23:57:46+00:00,"#ChatGPT &gt; StackOverflow\, proved. Maybe #ChatGPT ~= Pair Programming for weird people",0,1,0,,"['ChatGPT', 'ChatGPT']"
1598828765630451712,2022-12-02 23:57:37+00:00,So far #ChatGPT handles everything I throw at it. https://t.co/uhj7NiFnFk,2,0,1,,['ChatGPT']
1598828669455470593,2022-12-02 23:57:14+00:00,"You think it's fun now to ask a child all sorts of questions\, just to hear their cute replies\, despite not quite understanding how they know the things they know. Wait till they start asking you all sorts of questions. Try hard not to panic\, ok? #ChatGPT  openai.com/blog/chatgpt/",0,0,0,,['ChatGPT']
1598828658059317248,2022-12-02 23:57:11+00:00,POTENTIAL OF #AI with #ONPASSIVE ❗️ #AI IS GOING TO CHANGE THE WORLD MORE THAN ANYTHING IN THE HISTORY OF MANKIND.   Don't be left behind 👇👇🎥 youtu.be/VkMj_8td7Jw #ONPASSIVE #OFounders #GoFounders #Business #AI #ArtificialIntelligence #Technology #Network ... https://t.co/i27iCLXCB0,0,0,0,,"['AI', 'ONPASSIVE', 'AI', 'ONPASSIVE', 'OFounders', 'GoFounders', 'Business', 'AI', 'ArtificialIntelligence', 'Technology', 'Network']"
1598828631236968448,2022-12-02 23:57:05+00:00,@MatrixAINetwork The future is #Matrix30 $MAN #AI @MatrixAINetwork,4,1,0,1598268719234514944,"['Matrix30', 'AI']"
1598828559698534400,2022-12-02 23:56:48+00:00,Sheng Liang Kubernetes Keynote: “I started my career with CLOUD EXPO when Twitter was still in diapers”  @Rancher_Labs #DevOps #Kubernetes #IoT #API #AI #ML #MachineLearning #DigitalTransformation https://t.co/SegsSwPatq,2,5,1,,"['DevOps', 'Kubernetes', 'IoT', 'API', 'AI', 'ML', 'MachineLearning', 'DigitalTransformation']"
1598828552371175425,2022-12-02 23:56:46+00:00,Tried playing a Roguelite but it's tripping balls. #ChatGPT https://t.co/lwOwATs4Bh,0,0,0,1598826155510939649,['ChatGPT']
1598828526396112896,2022-12-02 23:56:40+00:00,#ChatGPT Python code import multiple OBJs into Blender and Maya. https://t.co/T08XWsu9JO,4,0,1,,['ChatGPT']
1598828465952010242,2022-12-02 23:56:25+00:00,@tumblr Even #chatGPT knows about Goncharov. Forgot how epic this credits sequence was. https://t.co/5qffWuXnA9,0,0,0,1594435525477560320,['chatGPT']
1598828465150738432,2022-12-02 23:56:25+00:00,🏬 gopherartist #nsa #nationalsecurityagency #parody #ai #artificialintelligence,0,0,0,,"['nsa', 'nationalsecurityagency', 'parody', 'ai', 'artificialintelligence']"
1598828389347082246,2022-12-02 23:56:07+00:00,FREE DIGITAL PRODUCTS NEVER SEEN BEFORE by #ONPASSIVE  O-Mail is a new emailing service. O-Net new social network platform. O-Trim is a custom URL shortener. youtu.be/yHvR9I4Db6Q  #ONPASSIVE #email #Business #AI #Technology #Network #Network #Automated #URLTrimmer #soc... https://t.co/UyuGCvrmFV,0,0,0,,"['ONPASSIVE', 'ONPASSIVE', 'email', 'Business', 'AI', 'Technology', 'Network', 'Network', 'Automated', 'URLTrimmer', 'soc']"
1598828387078144000,2022-12-02 23:56:06+00:00,Conspiracy theory alert! #ChatGPT is the master of coding it is thanks to the evil geniuses behind it who are actively plotting to create a recursively improving AGI😈,1,0,0,,['ChatGPT']
1598828351229247488,2022-12-02 23:55:58+00:00,I set #ChatGPT working on one of my old programming assignments... #artificialintelligence #GPT3 #academicintegrity https://t.co/kW5yZ0JuE8,3,0,1,,"['ChatGPT', 'artificialintelligence', 'GPT3', 'academicintegrity']"
1598828326608863232,2022-12-02 23:55:52+00:00,1/6: Looking for some tips and tricks to help improve your C# #dotnet skills? Here are a 5 to get you started:  (🧵 generated with #ChatGPT),4,2,1,,"['dotnet', 'ChatGPT']"
1598828279926079488,2022-12-02 23:55:41+00:00,#ChatGPT is the biggest revolution to hit open-source projects since #GitHub.  Some thoughts about out how it will change everything:,1,0,1,,"['ChatGPT', 'GitHub']"
1598828275333156865,2022-12-02 23:55:40+00:00,"Having a lot of fun with #ChatGPT. It told me that it couldn't write a letter in Gunganese so that's unfortunate\, but I did like this letter it wrote for me from Darth Vader to Obi-Wan. #starwars #darthvader #obiwan https://t.co/9RhVeTM72X",0,0,0,,"['ChatGPT', 'starwars', 'darthvader', 'obiwan']"
1598828213479817217,2022-12-02 23:55:25+00:00,▫️ chaserglee #nsa #nationalsecurityagency #parody #ai #artificialintelligence,0,0,0,,"['nsa', 'nationalsecurityagency', 'parody', 'ai', 'artificialintelligence']"
1598828157137625088,2022-12-02 23:55:12+00:00,How Can Businesses Prepare for Enterprise VR? technosoundz.com/blockchain/how…  #ai #immersive-experience #manufacturing #smart-glasses,0,0,0,,"['ai', 'immersive', 'manufacturing', 'smart']"
1598828155497742336,2022-12-02 23:55:11+00:00,"P.S. Ah\, I forgot - if you will play with AsmToken - keep in mind there's no withdraw() function :-D That will be the next step\, and another story. Peace! C/n-Halt Thread✅ #ChatGPT #AI #Solidity #EVM #Ethereum  twitter.com/0x796/status/1…",6,0,3,1598827895312351232,"['ChatGPT', 'AI', 'Solidity', 'EVM', 'Ethereum']"
1598827966108426240,2022-12-02 23:54:26+00:00,FEED MUSK’s AI MY IMMORTAL #archiveofourown #ao3 #fanfic #ai,1,1,0,,"['archiveofourown', 'ao3', 'fanfic', 'ai']"
1598827961796501504,2022-12-02 23:54:25+00:00,🚙 troughyard #nsa #nationalsecurityagency #parody #ai #artificialintelligence,0,0,0,,"['nsa', 'nationalsecurityagency', 'parody', 'ai', 'artificialintelligence']"
1598827955635253248,2022-12-02 23:54:24+00:00,Future of homework as we know is dead #chatGPT,1,0,1,,['chatGPT']
1598827829021376514,2022-12-02 23:53:53+00:00,"In 2023\, the value of bitcoin skyrockets as it becomes the universal currency for interplanetary trade. A small group of early investors become billionaires overnight\, but the global economy is turned upside down. Governments struggle to adapt to the new financial landscape #ai",0,2,0,,['ai']
1598827710159245317,2022-12-02 23:53:25+00:00,✏️ gleesucker #nsa #nationalsecurityagency #parody #ai #artificialintelligence,0,0,0,,"['nsa', 'nationalsecurityagency', 'parody', 'ai', 'artificialintelligence']"
1598827617880182784,2022-12-02 23:53:03+00:00,I gave #chatgpt @dergigi 's Essay ‘#Bitcoin is Time.'    This is its tweet summary.,0,0,2,,"['chatgpt', 'Bitcoin']"
1598827500075102208,2022-12-02 23:52:35+00:00,Now #AI can outmaneuver you at both Stratego and Diplomacy  #diplomacy #chess #games #level #go #board #stratego   tinyurl.com/2nzpch43,0,0,0,,"['AI', 'diplomacy', 'chess', 'games', 'level', 'go', 'board', 'stratego']"
1598827458496794626,2022-12-02 23:52:25+00:00,💭 sporkmaestro #nsa #nationalsecurityagency #parody #ai #artificialintelligence,0,0,0,,"['nsa', 'nationalsecurityagency', 'parody', 'ai', 'artificialintelligence']"
1598827416880717824,2022-12-02 23:52:15+00:00,Even AI knows that Bitcoin is good for the environment  @OpenAI #ChatGPT @DSBatten @CleanUpBitcoin @greenpeaceusa @DylanLeClair_ @woonomic https://t.co/WnJWuj5CBe,7,0,1,,['ChatGPT']
1598827362971533312,2022-12-02 23:52:02+00:00,Hmm... this is very impressive. This js what we do by going through and evaluating google search results. #ChatGPT https://t.co/6C1j25Covg,1,0,0,,['ChatGPT']
1598827339332210690,2022-12-02 23:51:57+00:00,"Well\, it's kinda true... ;) #ChatGPT https://t.co/As7mxlgua3",0,0,0,,['ChatGPT']
1598827285398032384,2022-12-02 23:51:44+00:00,How are doing everybody this AI art? #ai #art,0,1,0,,"['ai', 'art']"
1598827283992682498,2022-12-02 23:51:43+00:00,Ok one more bunch for now. @lensa.ai   #ai #aiart #lensa #fantasy #fantasyart #scifiart #scifi #popart #anime instagram.com/p/Clr0VH_J_Bm/…,0,0,0,,"['ai', 'aiart', 'lensa', 'fantasy', 'fantasyart', 'scifiart', 'scifi', 'popart', 'anime']"
1598827220952293376,2022-12-02 23:51:28+00:00,@sytelus #chatgpt. Imprescindible.,1,0,0,1598523136177508356,['chatgpt']
1598827206838468610,2022-12-02 23:51:25+00:00,⭐️ analystchaser #nsa #nationalsecurityagency #parody #ai #artificialintelligence,0,0,0,,"['nsa', 'nationalsecurityagency', 'parody', 'ai', 'artificialintelligence']"
1598827206574100480,2022-12-02 23:51:25+00:00,"My loyal warriors\, the time has come to prove our strength and valor on the battlefield. Let us march forth with honor and courage\, and emerge victorious over our enemies. Our swords shall shine brightly and our spirits shall be unbreakable. Onward to victory! #AIArt #ChatGPT https://t.co/eW4bIDgZNW",4,1,0,,"['AIArt', 'ChatGPT']"
1598827146004549632,2022-12-02 23:51:11+00:00,"In the future\, apparently\, when people try to replace radiologists with AI\, all reports will end with the useless statement ""Further evaluation and clinical correlation are recommended\, as needed.""  (@OpenAI's new #ChatGPT) https://t.co/X7BpvjSknQ",55,2,5,,['ChatGPT']
1598827102043774976,2022-12-02 23:51:00+00:00,Now This:  Data Science: Behind BU's Newest Major – Boston University News Service - BU News Service  #tech #technology #datascience #neuralnetworks #ai #ml #agi  Read More Here: news.google.com/__i/rss/rd/art…,0,0,0,,"['tech', 'technology', 'datascience', 'neuralnetworks', 'ai', 'ml', 'agi']"
1598827016656240641,2022-12-02 23:50:40+00:00,love you back baby thank you AI #AI,0,1,0,,['AI']
1598826976499802112,2022-12-02 23:50:30+00:00,@MomMom2seven @redlgb1969 @ArthritisSTL @CF_Foundation @BoesingLoretta @patientsrising @PatientsRiseNow @CVSHealth determines a patient’s health by using algorithms and #AI. When has a patient always fit an algorithm? We are each unique and do not always match the rules (eg medical specialists). Computers assist to have doctors decide. Humans first!,3,2,0,1598497390931197955,['AI']
1598826965435301888,2022-12-02 23:50:27+00:00,"But with great potential comes great responsibility. As we continue to develop AI\, it's crucial that we consider the potential risks and downsides. #ethics #AI",0,0,0,1598826963791233026,"['ethics', 'AI']"
1596292641016221698,2022-11-25 23:59:57+00:00,"Interesting... Can a Python Developer Become a High-Paying Data Scientist? - Analytics Insight  #pyton #python #pythonic #ml\, #ai\, #analytics #datascience  Read More Here: news.google.com/__i/rss/rd/art…",0,1,0,,"['pyton', 'python', 'pythonic', 'ml', 'ai', 'analytics', 'datascience']"
1596292539115483136,2022-11-25 23:59:33+00:00,#ai redraw of @coterieband. What a vibe! https://t.co/wnIdDLRH3F,1,0,0,,['ai']
1596292516810485760,2022-11-25 23:59:28+00:00,AND I DREAM ODD 2  darkalfar.artstation.com  #art #artist #painting #digital #photoshop #surreal #surrealism #abstract #darkart #darkfantasy #scifi #fantasy #newweird #dreams #nightmares #horror #horrorart #weird #illustration #autism #indie #retro #ai #gans https://t.co/NBU1ydwDNq,1,0,0,,"['art', 'artist', 'painting', 'digital', 'photoshop', 'surreal', 'surrealism', 'abstract', 'darkart', 'darkfantasy', 'scifi', 'fantasy', 'newweird', 'dreams', 'nightmares', 'horror', 'horrorart', 'weird', 'illustration', 'autism', 'indie', 'retro', 'ai', 'gans']"
1596292444475514880,2022-11-25 23:59:11+00:00,Top 5 Free Email Marketing Courses with Certifications Your email marketing campaign is crucial to your digital marketing strategy... Read more onpassive.com/blog/top-5-fre…  #ONPASSIVE #Marketing #AI #Technology #Network #I... https://t.co/AITS7d38Yt,0,1,0,,"['ONPASSIVE', 'Marketing', 'AI', 'Technology', 'Network', 'I']"
1596292418311454722,2022-11-25 23:59:04+00:00,Application of Causal Inference to Analytical Customer Relationship Management in Banking and Insurance @arxiv #CausalAI #AI #Fintech #insurtech #insurance #banking #openbanking #CRM  arxiv.org/abs/2208.10916,0,3,0,,"['CausalAI', 'AI', 'Fintech', 'insurtech', 'insurance', 'banking', 'openbanking', 'CRM']"
1596292398912618498,2022-11-25 23:59:00+00:00,There’s nothing like watching your friend discover misheard lyrics as they are in the middle of singing their jam. #gainwithstewartilondanga #AR #AI #MR #XR #Fifa22 #QATAR22 #Web3 #SaaS #AIoT #MLOps #Space #DevOps #fintech #Metaverse #VirtualReality #SlackFrontiers #CyberSecurity,4,3,0,,"['gainwithstewartilondanga', 'AR', 'AI', 'MR', 'XR', 'Fifa22', 'QATAR22', 'Web3', 'SaaS', 'AIoT', 'MLOps', 'Space', 'DevOps', 'fintech', 'Metaverse', 'VirtualReality', 'SlackFrontiers', 'CyberSecurity']"
1596292353077264384,2022-11-25 23:58:49+00:00,THE DOOR OF OPPORTUNITY❗️ Your Big Opportunity May Be Right Where You Are NOW 🍀 Find out more...👀 ⤵️⤵️⤵️ otrim.ai/zorandfounder  #ONPASSIVE #OFounders #Business #AI #ArtificialIntelligence #Technology #Innovation #inspire #value #wealth #disruptiv... https://t.co/9RMg0V7B7R,0,1,0,,"['ONPASSIVE', 'OFounders', 'Business', 'AI', 'ArtificialIntelligence', 'Technology', 'Innovation', 'inspire', 'value', 'wealth', 'disruptiv']"
1596292352728965121,2022-11-25 23:58:49+00:00,The latest Startup and VC Buzz! paper.li/gregmetro/1587… #startup #ai,0,1,0,,"['startup', 'ai']"
1596292222118375424,2022-11-25 23:58:18+00:00,🔪 sleepysucker #nsa #nationalsecurityagency #parody #ai #artificialintelligence,0,1,0,,"['nsa', 'nationalsecurityagency', 'parody', 'ai', 'artificialintelligence']"
1596292211888775169,2022-11-25 23:58:15+00:00,"AI readiness for #Government Agencies. In @DeloitteInsight reports\, the ambitiousness of the agency’s vision for #AI can be categorized as: - Narrow\, single-point solutions - Process or problem-focused use cases - AI-fueled transformation RT bit.ly/2L4EQii @antgrasso https://t.co/vaNfMSKKd4",3,3,1,,"['Government', 'AI']"
1596292197145460736,2022-11-25 23:58:12+00:00,SWA2258 B738 N8545V abb94f #SWA2258 #SWA #B738 #N8545V #abb94f Automated Photo Crop #Roboflow #AI Confidence Score: 0.878 #objectdetection #machinelearning #NVIDIA #Jetson #PHX #Automated #Planespotting #RaspberryPi #ADSB #SDR #NodeRed #AvGeek #ActualPlaneServer https://t.co/swrRlm6Z67,0,1,0,,"['SWA2258', 'SWA', 'B738', 'N8545V', 'abb94f', 'Roboflow', 'AI', 'objectdetection', 'machinelearning', 'NVIDIA', 'Jetson', 'PHX', 'Automated', 'Planespotting', 'RaspberryPi', 'ADSB', 'SDR', 'NodeRed', 'AvGeek', 'ActualPlaneServer']"
1596292023815806977,2022-11-25 23:57:30+00:00,"Against the advice of his family\, Tim decided to invite a Decepticon to his wedding. It wasn't until it several guests were stepped on that Tim was forced to ask the Decepticon to leave.   #transformers #decepticons #autobots #artificialintelligence #art #ai #aiart https://t.co/RsUsUc905g",0,1,0,,"['transformers', 'decepticons', 'autobots', 'artificialintelligence', 'art', 'ai', 'aiart']"
1596291975338246144,2022-11-25 23:57:19+00:00,GN - I will dream in colour.   Alina x #AI https://t.co/XGmYi49k5E,0,1,0,,['AI']
1596291754558365696,2022-11-25 23:56:26+00:00,Wonder if there will emerge a comparable growth phenomenon for transformer models? 🤨  @OpenAI @huggingface #gpt3 #ArtificialIntelligence #ai https://t.co/Y774D9yVsv,2,1,0,,"['gpt3', 'ArtificialIntelligence', 'ai']"
1596291718697000960,2022-11-25 23:56:18+00:00,🧻 juniorbounce #nsa #nationalsecurityagency #parody #ai #artificialintelligence,1,1,0,,"['nsa', 'nationalsecurityagency', 'parody', 'ai', 'artificialintelligence']"
1596291650275356673,2022-11-25 23:56:01+00:00,"NVIDIA we announces multi-year collaboration with @Microsoft to build one of the most powerful AI supercomputers in the world\, to help enterprises train\, deploy and scale #AI\, including large\, state-of-the-art models. #Azure #NVIDIAonAzure #SC22 #NVIDIA bit.ly/3Xt7td3",0,4,0,,"['AI', 'Azure', 'NVIDIAonAzure', 'SC22', 'NVIDIA']"
1596291573330878464,2022-11-25 23:55:43+00:00,Top 5 Apps for Transcribing Audio Files To Text There are a lot of tools for transcribing audio files to text... Read more onpassive.com/blog/top-5-app…  #ONPASSIVE #Marketing #Business #AI #Technology #Network #Innovation #Automat... https://t.co/DNwAYHuu6q,0,2,0,,"['ONPASSIVE', 'Marketing', 'Business', 'AI', 'Technology', 'Network', 'Innovation', 'Automat']"
1596291528875421696,2022-11-25 23:55:32+00:00,"#Loab's warning about ""a near future where it will be possible to conjure and inhabit something like a waking dream of your own design\, by combining immersive technology such as virtual reality (VR) with #AI tools."" #AR  #edtech abc.net.au/news/2022-11-2…",2,1,0,,"['Loab', 'AI', 'AR', 'edtech']"
1596291425452580864,2022-11-25 23:55:08+00:00,"NEW FREE EMAILING SERVICE 💌 If you like to be the FIRST to try this amazing emailing platform\, send me an email with ( YES ) in the subject line to: zoran.zedi@omail.ai #ONPASSIVE #email #omail #Business #AI #Innovation #Network #Automated #value #ai #emails #emailmarketing https://t.co/I2B98MMhFO",0,1,0,,"['ONPASSIVE', 'email', 'omail', 'Business', 'AI', 'Innovation', 'Network', 'Automated', 'value', 'ai', 'emails', 'emailmarketing']"
1596291420515700737,2022-11-25 23:55:06+00:00,"NEW FREE EMAILING SERVICE 💌 If you like to be the FIRST to try this amazing emailing platform\, send me an email with ( YES ) in the subject line to: zoran.zedi@omail.ai #ONPASSIVE #email #omail #emails #emailmarketing #AI #Innovation #Network #value #ai #emails #emailmarketing https://t.co/FpSYoVgipN",0,1,0,,"['ONPASSIVE', 'email', 'omail', 'emails', 'emailmarketing', 'AI', 'Innovation', 'Network', 'value', 'ai', 'emails', 'emailmarketing']"
1596291414324760576,2022-11-25 23:55:05+00:00,"Top Benefits of NLP in Leading Business Domains Today\, every company wants to embrace AI and benefit from its various components... Read more onpassive.com/blog/top-benef…  #ONPASSIVE #Marketing #Business #AI #Technology #Network #... https://t.co/4fOkifvEfy",0,1,0,,"['ONPASSIVE', 'Marketing', 'Business', 'AI', 'Technology', 'Network']"
1596291289141633024,2022-11-25 23:54:35+00:00,"Google's machine did not write a song\, but their programmers did write a song. bit.ly/1rybEEi #ArtificialIntelligence #AI #Philosophy",0,1,0,,"['ArtificialIntelligence', 'AI', 'Philosophy']"
1596291215250579458,2022-11-25 23:54:18+00:00,🏧 toteartist #nsa #nationalsecurityagency #parody #ai #artificialintelligence,0,1,0,,"['nsa', 'nationalsecurityagency', 'parody', 'ai', 'artificialintelligence']"
1596291170409549824,2022-11-25 23:54:07+00:00,Filipino-inspired warriors by @midjourney V4! #ai Incredible leap in quality and coherence! Hands now look more human! https://t.co/UOUO1d7C7I,5,1,0,,['ai']
1596291042860359680,2022-11-25 23:53:36+00:00,O-Net By ONPASSIVE 2022 ❗️  📲A revolutionary Social Networking platform 🔗Connect with your friends and family and discover new ones. otrim.ai/zorandfounder  #ONPASSIVE #OFounders #earn #GoFounders #Business #Totaldigitalsolution #AI #ArtificialIntelligence #T... https://t.co/BQQqpVKlGb,1,1,0,,"['ONPASSIVE', 'OFounders', 'earn', 'GoFounders', 'Business', 'Totaldigitalsolution', 'AI', 'ArtificialIntelligence', 'T']"
1596290963793551360,2022-11-25 23:53:18+00:00,🍷 weirdplow #nsa #nationalsecurityagency #parody #ai #artificialintelligence,1,1,0,,"['nsa', 'nationalsecurityagency', 'parody', 'ai', 'artificialintelligence']"
1596290948652146688,2022-11-25 23:53:14+00:00,CTF273 HDJT N273C a2b1d3 #CTF273 #CTF #HDJT #N273C #a2b1d3 Automated Photo Crop #Roboflow #AI Confidence Score: 0.817 #objectdetection #machinelearning #NVIDIA #Jetson #PHX #Automated #Planespotting #RaspberryPi #ADSB #SDR #NodeRed #AvGeek #ActualPlaneServer https://t.co/fTpgIxZFv4,1,1,0,,"['CTF273', 'CTF', 'HDJT', 'N273C', 'a2b1d3', 'Roboflow', 'AI', 'objectdetection', 'machinelearning', 'NVIDIA', 'Jetson', 'PHX', 'Automated', 'Planespotting', 'RaspberryPi', 'ADSB', 'SDR', 'NodeRed', 'AvGeek', 'ActualPlaneServer']"
1596290843228282880,2022-11-25 23:52:49+00:00,"if you want to learn more about AI art\, you will definitely want to check this space out! #NFT #AI twitter.com/i/spaces/1eaKb…",11,5,0,,"['NFT', 'AI']"
1596290752287490049,2022-11-25 23:52:27+00:00,This #AI powered #Technology can bring your real face into metaverse. by @wef  #ArtificialIntelligence #Tech #VR #AR #VirtualReality #AugmentedReality   cc: @maxjcm @ronald_vanloon @pascal_bornet @marcusborba https://t.co/p5SoxoyDrC,2,2,0,,"['AI', 'Technology', 'ArtificialIntelligence', 'Tech', 'VR', 'AR', 'VirtualReality', 'AugmentedReality']"
1596290712105951232,2022-11-25 23:52:18+00:00,🚯 fireset #nsa #nationalsecurityagency #parody #ai #artificialintelligence,0,1,0,,"['nsa', 'nationalsecurityagency', 'parody', 'ai', 'artificialintelligence']"
1596290686164561923,2022-11-25 23:52:11+00:00,Gonna do some comic reading   #sports #ai #mycoloring  m.bilibilicomics.com/share/reader/m… https://t.co/JzZ4JrmDEf,0,1,0,,"['sports', 'ai', 'mycoloring']"
1596290509198311424,2022-11-25 23:51:29+00:00,Austin Sloan  Happy Thanksgiving! #midjourney #AI https://t.co/ttRXLFtVrK,5,1,0,,"['midjourney', 'AI']"
1596290460418740225,2022-11-25 23:51:18+00:00,🤥 squirrelmonkey #nsa #nationalsecurityagency #parody #ai #artificialintelligence,0,1,0,,"['nsa', 'nationalsecurityagency', 'parody', 'ai', 'artificialintelligence']"
1596290208773058561,2022-11-25 23:50:18+00:00,🕌 chaserartist #nsa #nationalsecurityagency #parody #ai #artificialintelligence,0,1,0,,"['nsa', 'nationalsecurityagency', 'parody', 'ai', 'artificialintelligence']"
1596290144801128449,2022-11-25 23:50:02+00:00,RRR4516 A400 ZM414 43c5e8 #RRR4516 #RRR #A400 #ZM414 #43c5e8 Automated Photo Crop #Roboflow #AI Confidence Score: 0.864 #objectdetection #machinelearning #NVIDIA #Jetson #PHX #Automated #Planespotting #RaspberryPi #ADSB #SDR #NodeRed #AvGeek #ActualPlaneServer https://t.co/45KPkLIFKj,0,1,0,,"['RRR4516', 'RRR', 'A400', 'ZM414', '43c5e8', 'Roboflow', 'AI', 'objectdetection', 'machinelearning', 'NVIDIA', 'Jetson', 'PHX', 'Automated', 'Planespotting', 'RaspberryPi', 'ADSB', 'SDR', 'NodeRed', 'AvGeek', 'ActualPlaneServer']"
1596290025171439618,2022-11-25 23:49:34+00:00,FREE DIGITAL PRODUCTS NEVER SEEN BEFORE by #ONPASSIVE  O-Mail is a new emailing service. O-Net new social network platform. O-Trim is a custom URL shortener. youtu.be/yHvR9I4Db6Q  #ONPASSIVE #email #Business #AI #Technology #Network #Network #Automated #URLTrimmer #soc... https://t.co/eKryublgtL,0,2,0,,"['ONPASSIVE', 'ONPASSIVE', 'email', 'Business', 'AI', 'Technology', 'Network', 'Network', 'Automated', 'URLTrimmer', 'soc']"
1596289957122842625,2022-11-25 23:49:18+00:00,🙉 peevedfire #nsa #nationalsecurityagency #parody #ai #artificialintelligence,0,2,0,,"['nsa', 'nationalsecurityagency', 'parody', 'ai', 'artificialintelligence']"
1596289940383571968,2022-11-25 23:49:14+00:00,MJ Midway  #ai #aidesign #midjourneyv4 https://t.co/gRcV3xwBGk,3,2,0,,"['ai', 'aidesign', 'midjourneyv4']"
1596289705301184512,2022-11-25 23:48:18+00:00,🤞 blueseagull #nsa #nationalsecurityagency #parody #ai #artificialintelligence,0,1,0,,"['nsa', 'nationalsecurityagency', 'parody', 'ai', 'artificialintelligence']"
1596289638640984064,2022-11-25 23:48:02+00:00,Have a small growing community?  Want to get a free Fantastik Image like this?  I'm looking for small streamers who want to trade a sponsored stream for a free Fantastik Image.  DM me for details!  #SmallStreamers #TwitchStreamer #ai #aiart #aiartwork #SmallStreamerCommunity https://t.co/E6JoMgc90s,5,1,2,,"['SmallStreamers', 'TwitchStreamer', 'ai', 'aiart', 'aiartwork', 'SmallStreamerCommunity']"
1596289453797961728,2022-11-25 23:47:18+00:00,🍼 plowrage #nsa #nationalsecurityagency #parody #ai #artificialintelligence,0,1,0,,"['nsa', 'nationalsecurityagency', 'parody', 'ai', 'artificialintelligence']"
1596289429068464132,2022-11-25 23:47:12+00:00,"Today we explore mushrooms 🍄  AI generated art 🧠  One design per day\, comment with what you want to see next ❤️  #ai #art #generator #nft $BoredM https://t.co/tUlJpr2qCA",17,6,3,,"['ai', 'art', 'generator', 'nft']"
1596289395430068224,2022-11-25 23:47:04+00:00,SWA1873 B38M N8756S ac0c24 #SWA1873 #SWA #B38M #N8756S #ac0c24 Automated Photo Crop #Roboflow #AI Confidence Score: 0.891 #objectdetection #machinelearning #NVIDIA #Jetson #PHX #Automated #Planespotting #RaspberryPi #ADSB #SDR #NodeRed #AvGeek #ActualPlaneServer https://t.co/VhG6yvrEZf,0,1,0,,"['SWA1873', 'SWA', 'B38M', 'N8756S', 'ac0c24', 'Roboflow', 'AI', 'objectdetection', 'machinelearning', 'NVIDIA', 'Jetson', 'PHX', 'Automated', 'Planespotting', 'RaspberryPi', 'ADSB', 'SDR', 'NodeRed', 'AvGeek', 'ActualPlaneServer']"
1596289378955001857,2022-11-25 23:47:00+00:00,"Why #AI #Governance is critical for building trustworthy\, explainable AI. (The Next Web) buff.ly/3tueXP8 https://t.co/aHqPrbRsGe",0,2,0,,"['AI', 'Governance']"
